Date,BIL,SHY,IEI,IEF,TLH,TLT,TIP
2014-10-03,91.48,84.48,121.47,103.96,131.04,117.7,112.41
2014-10-06,91.48,84.56,121.65,104.13,131.21,117.77,112.51
2014-10-07,91.5,84.61,122.02,104.74,132.15,119.36,112.98
2014-10-08,91.5,84.7,122.46,105.11,132.1,119.39,113.6
2014-10-09,91.5,84.7,122.31,104.93,132.2,118.87,113.48
2014-10-10,91.5,84.74,122.47,105.34,132.85,120.05,113.79
2014-10-13,91.5,84.77,122.96,105.89,133.73,120.78,114.32
2014-10-14,91.48,84.82,123.04,106.1,133.97,121.57,114.05
2014-10-15,91.48,84.93,123.59,106.7,134.64,122.53,114.18
2014-10-16,91.5,84.88,123.38,106.41,134.32,121.75,114.04
2014-10-17,91.5,84.83,123.13,106.1,133.99,121.07,114.0
2014-10-20,91.5,84.88,123.27,106.25,134.13,121.51,114.04
2014-10-21,91.48,84.86,123.14,105.96,133.63,120.54,113.81
2014-10-22,91.5,84.84,123.11,105.93,133.66,120.67,113.76
2014-10-23,91.48,84.8,122.82,105.49,132.95,119.6,113.35
2014-10-24,91.48,84.82,122.83,105.58,133.03,119.72,113.29
2014-10-27,91.48,84.82,122.92,105.69,133.2,119.94,113.23
2014-10-28,91.48,84.8,122.77,105.43,132.79,119.19,113.18
2014-10-29,91.5,84.69,122.35,105.08,132.6,119.46,113.03
2014-10-30,91.48,84.72,122.46,105.19,132.7,119.56,112.99
2014-10-31,91.5,84.7,122.35,105.02,132.38,119.25,113.08
2014-11-03,91.48,84.66,122.11,104.8,132.09,118.96,113.08
2014-11-04,91.5,84.65,122.11,104.79,132.22,119.33,113.04
2014-11-05,91.48,84.63,122.12,104.82,132.23,119.16,113.15
2014-11-06,91.5,84.61,121.96,104.5,131.75,118.39,112.96
2014-11-07,91.48,84.67,122.39,105.17,132.64,119.75,113.62
2014-11-10,91.5,84.61,122.12,104.74,132.01,118.65,113.22
2014-11-11,91.5,84.6,122.11,104.75,132.05,118.73,113.2
2014-11-12,91.5,84.63,122.15,104.71,132.06,118.63,113.04
2014-11-13,91.48,84.65,122.23,104.88,132.23,118.91,112.91
2014-11-14,91.48,84.69,122.36,105.1,132.64,119.49,113.2
2014-11-17,91.5,84.68,122.3,104.98,132.41,119.19,112.81
2014-11-18,91.48,84.67,122.39,105.1,132.64,119.52,112.91
2014-11-19,91.48,84.66,122.22,104.82,132.22,118.76,112.43
2014-11-20,91.48,84.68,122.33,105.01,132.49,119.38,112.72
2014-11-21,91.48,84.7,122.46,105.22,132.94,120.1,113.06
2014-11-24,91.5,84.71,122.54,105.34,133.07,120.2,113.15
2014-11-25,91.5,84.72,122.67,105.6,133.62,121.2,113.25
2014-11-26,91.48,84.73,122.82,105.78,133.98,121.53,113.31
2014-11-28,91.5,84.76,123.04,106.19,133.75,122.49,113.26
2014-12-01,91.48,84.73,122.85,105.75,134.03,121.5,112.93
2014-12-02,91.48,84.68,122.48,105.28,133.07,120.32,112.29
2014-12-03,91.48,84.64,122.43,105.32,133.26,120.79,112.43
2014-12-04,91.48,84.69,122.59,105.69,133.94,121.8,112.65
2014-12-05,91.5,84.53,122.05,105.1,133.4,121.09,112.0
2014-12-08,91.5,84.52,122.15,105.45,134.01,122.57,112.09
2014-12-09,91.48,84.55,122.39,105.84,134.64,123.2,112.57
2014-12-10,91.48,84.62,122.76,106.32,135.41,124.1,112.8
2014-12-11,91.48,84.58,122.53,106.14,135.35,124.61,112.65
2014-12-12,91.5,84.66,123.04,107.01,136.51,126.3,112.78
2014-12-15,91.46,84.6,122.7,106.62,136.25,126.04,112.34
2014-12-16,91.46,84.65,123.06,107.16,137.13,127.6,113.04
2014-12-17,91.46,84.57,122.49,106.42,136.13,126.45,112.51
2014-12-18,91.48,84.52,122.19,105.82,135.06,124.2,111.8
2014-12-19,91.46,84.46,122.34,106.21,135.72,125.87,112.35
2014-12-22,91.46,84.48,122.3,106.21,135.83,126.04,112.46
2014-12-23,91.46,84.39,121.88,105.33,134.14,123.54,111.65
2014-12-24,91.48,84.4,121.75,105.25,134.33,123.95,111.53
2014-12-26,91.46,84.37,121.76,105.39,134.51,124.41,111.57
2014-12-29,91.46,84.45,122.0,105.75,135.08,125.34,111.74
2014-12-30,91.46,84.48,122.17,105.87,135.28,125.68,111.71
2014-12-31,91.48,84.45,122.31,105.99,135.17,125.92,112.01
2015-01-02,91.46,84.54,122.58,106.53,136.26,127.32,112.73
2015-01-05,91.48,84.54,122.86,107.18,137.47,129.32,112.82
2015-01-06,91.46,84.58,123.24,107.9,138.74,131.65,112.83
2015-01-07,91.46,84.62,123.35,107.88,138.6,131.39,112.92
2015-01-08,91.46,84.61,123.2,107.44,137.59,129.65,112.74
2015-01-09,91.46,84.68,123.56,107.97,138.31,131.07,113.08
2015-01-12,91.46,84.73,123.83,108.35,138.83,131.82,113.05
2015-01-13,91.46,84.78,123.95,108.45,138.88,131.82,112.87
2015-01-14,91.46,84.83,124.28,108.95,139.61,132.82,113.54
2015-01-15,91.46,84.96,124.97,109.88,140.9,134.91,114.44
2015-01-16,91.46,84.88,124.41,109.07,139.79,133.19,113.8
2015-01-20,91.46,84.84,124.44,109.32,140.43,134.96,114.07
2015-01-21,91.48,84.84,124.16,108.8,139.55,133.4,113.6
2015-01-22,91.46,84.81,123.98,108.53,139.21,132.92,113.63
2015-01-23,91.48,84.85,124.35,109.24,140.34,134.77,114.32
2015-01-26,91.48,84.8,124.16,108.99,139.89,134.36,114.13
2015-01-27,91.48,84.85,124.28,109.14,140.11,134.57,114.49
2015-01-28,91.46,84.91,124.73,109.98,141.14,136.77,114.93
2015-01-29,91.46,84.88,124.55,109.59,140.5,135.87,114.8
2015-01-30,91.46,84.98,125.14,110.55,141.86,138.28,115.63
2015-02-02,91.46,84.92,124.93,110.23,141.02,137.48,115.55
2015-02-03,91.48,84.85,124.42,109.3,139.9,134.57,115.02
2015-02-04,91.46,84.86,124.49,109.48,140.3,134.8,115.26
2015-02-05,91.46,84.83,124.32,109.08,139.56,133.32,114.76
2015-02-06,91.46,84.63,123.34,107.86,138.46,130.96,113.86
2015-02-09,91.44,84.62,123.28,107.81,138.11,130.75,113.66
2015-02-10,91.46,84.6,123.12,107.54,137.65,129.71,113.28
2015-02-11,91.44,84.61,123.09,107.5,137.59,129.95,113.07
2015-02-12,91.44,84.64,123.23,107.54,137.52,129.52,112.89
2015-02-13,91.46,84.64,123.09,107.18,136.86,128.19,112.66
2015-02-17,91.46,84.6,122.64,106.42,135.58,126.26,112.09
2015-02-18,91.46,84.7,123.08,106.93,136.09,127.01,112.56
2015-02-19,91.46,84.65,122.86,106.66,135.7,126.17,112.47
2015-02-20,91.44,84.64,122.77,106.6,135.58,126.54,112.48
2015-02-23,91.46,84.68,123.06,107.09,136.36,127.99,112.69
2015-02-24,91.44,84.75,123.54,107.8,137.43,129.67,113.37
2015-02-25,91.46,84.75,123.59,107.9,137.73,130.23,113.56
2015-02-26,91.44,84.67,123.11,107.26,137.23,128.45,113.48
2015-02-27,91.46,84.7,123.33,107.64,137.54,129.53,114.14
2015-03-02,91.44,84.6,122.79,106.67,136.13,126.87,113.21
2015-03-03,91.46,84.58,122.64,106.44,135.87,126.41,113.37
2015-03-04,91.46,84.6,122.76,106.52,136.03,126.45,113.48
2015-03-05,91.46,84.63,122.86,106.58,135.97,126.29,113.28
2015-03-06,91.44,84.54,122.17,105.49,134.28,123.5,111.97
2015-03-09,91.46,84.58,122.47,105.98,134.98,124.64,111.8
2015-03-10,91.46,84.6,122.7,106.43,135.79,126.28,111.93
2015-03-11,91.46,84.6,122.77,106.62,136.27,127.2,112.12
2015-03-12,91.44,84.62,122.87,106.72,136.08,127.11,111.87
2015-03-13,91.46,84.63,122.84,106.56,136.08,126.72,111.51
2015-03-16,91.46,84.64,123.0,106.93,136.63,127.94,111.67
2015-03-17,91.46,84.62,123.09,107.15,137.06,129.0,111.78
2015-03-18,91.46,84.82,123.97,108.38,138.7,131.49,113.49
2015-03-19,91.46,84.71,123.52,107.87,138.06,130.82,113.42
2015-03-20,91.46,84.77,123.91,108.31,138.81,131.51,113.76
2015-03-23,91.44,84.8,124.0,108.45,138.7,131.35,113.71
2015-03-24,91.46,84.83,124.2,108.78,139.53,132.62,114.26
2015-03-25,91.44,84.81,123.94,108.31,138.83,131.5,114.23
2015-03-26,91.44,84.77,123.65,107.7,137.68,129.45,113.62
2015-03-27,91.44,84.82,123.86,108.12,138.56,131.06,113.67
2015-03-30,91.42,84.81,123.94,108.11,138.34,130.41,113.33
2015-03-31,91.46,84.88,124.17,108.39,138.57,130.69,113.59
2015-04-01,91.42,84.88,124.29,108.73,139.43,132.13,114.47
2015-04-02,91.44,84.87,124.2,108.42,138.72,130.73,114.05
2015-04-06,91.44,84.94,124.45,108.56,138.63,130.0,114.5
2015-04-07,91.46,84.88,124.33,108.65,139.0,131.09,114.75
2015-04-08,91.46,84.88,124.29,108.55,139.0,131.13,114.47
2015-04-09,91.44,84.85,124.02,108.11,138.21,129.43,114.06
2015-04-10,91.44,84.83,123.98,108.08,138.24,129.62,113.95
2015-04-13,91.42,84.88,124.15,108.3,138.32,129.8,113.98
2015-04-14,91.44,84.92,124.33,108.62,138.86,130.72,114.28
2015-04-15,91.42,84.92,124.39,108.68,138.96,130.61,114.63
2015-04-16,91.44,84.96,124.56,108.76,138.74,129.96,114.76
2015-04-17,91.42,84.92,124.52,108.98,139.39,131.45,115.49
2015-04-20,91.42,84.91,124.48,108.78,138.8,130.29,115.18
2015-04-21,91.44,84.92,124.39,108.55,138.56,129.7,114.77
2015-04-22,91.42,84.85,124.02,107.92,137.49,127.72,114.24
2015-04-23,91.42,84.89,124.2,108.25,138.05,128.27,114.53
2015-04-24,91.42,84.92,124.49,108.63,138.52,129.07,115.02
2015-04-27,91.44,84.91,124.35,108.46,138.52,129.07,115.04
2015-04-28,91.44,84.87,124.05,107.96,137.54,127.29,114.38
2015-04-29,91.44,84.88,123.93,107.56,136.71,125.73,114.17
2015-04-30,91.44,84.87,123.9,107.53,136.81,125.95,114.36
2015-05-01,91.42,84.8,123.37,106.78,135.57,124.0,113.89
2015-05-04,91.44,84.8,123.34,106.56,135.08,122.83,113.45
2015-05-05,91.44,84.78,123.23,106.38,134.96,122.66,113.4
2015-05-06,91.44,84.75,122.98,105.86,133.9,120.56,112.49
2015-05-07,91.42,84.72,123.12,106.31,134.79,122.18,112.78
2015-05-08,91.44,84.84,123.53,106.72,135.25,122.51,113.25
2015-05-11,91.42,84.76,122.98,105.67,133.61,119.53,112.22
2015-05-12,91.44,84.77,123.03,105.75,133.69,119.84,112.33
2015-05-13,91.44,84.81,123.04,105.61,133.32,118.88,112.16
2015-05-14,91.42,84.89,123.35,105.97,133.81,119.2,112.37
2015-05-15,91.42,84.89,123.66,106.73,135.15,121.59,113.15
2015-05-18,91.42,84.84,123.32,106.01,133.95,119.55,112.55
2015-05-19,91.42,84.79,122.91,105.54,133.32,118.49,112.01
2015-05-20,91.42,84.82,123.13,105.77,133.62,118.69,112.31
2015-05-21,91.44,84.85,123.45,106.4,134.6,120.35,112.74
2015-05-22,91.44,84.79,123.29,106.16,134.46,120.4,112.93
2015-05-26,91.44,84.8,123.48,106.82,135.42,122.46,113.02
2015-05-27,91.44,84.81,123.46,106.76,135.7,122.74,112.92
2015-05-28,91.42,84.85,123.6,106.86,135.51,122.44,112.85
2015-05-29,91.42,84.87,123.68,106.92,135.87,122.71,113.21
2015-06-01,91.42,84.78,123.25,106.28,134.79,121.13,112.51
2015-06-02,91.44,84.77,122.92,105.54,133.7,119.44,112.05
2015-06-03,91.44,84.74,122.46,104.64,132.26,117.52,111.36
2015-06-04,91.42,84.75,122.69,105.15,133.19,119.05,111.67
2015-06-05,91.42,84.67,122.19,104.39,132.17,117.6,111.36
2015-06-08,91.4,84.72,122.39,104.54,132.44,117.47,111.51
2015-06-09,91.4,84.68,122.15,104.2,131.98,116.54,111.26
2015-06-10,91.42,84.66,121.92,103.8,131.38,115.52,110.86
2015-06-11,91.44,84.68,122.33,104.62,132.73,117.95,111.41
2015-06-12,91.42,84.66,122.28,104.56,132.7,117.97,111.47
2015-06-15,91.44,84.7,122.49,104.81,132.95,118.14,111.83
2015-06-16,91.4,84.73,122.68,105.21,133.6,119.06,112.49
2015-06-17,91.44,84.79,122.9,105.27,133.39,118.15,112.62
2015-06-18,91.4,84.81,122.88,105.19,133.2,117.6,112.37
2015-06-19,91.4,84.83,123.19,105.75,134.17,119.08,112.61
2015-06-22,91.42,84.77,122.71,104.86,132.75,116.65,112.11
2015-06-23,91.4,84.75,122.56,104.54,132.3,115.95,111.86
2015-06-24,91.4,84.79,122.74,104.85,132.81,116.95,112.06
2015-06-25,91.42,84.77,122.53,104.59,132.31,116.54,111.94
2015-06-26,91.4,84.72,122.33,104.09,131.51,115.23,111.44
2015-06-29,91.42,84.86,123.04,105.3,133.4,118.21,112.26
2015-06-30,91.42,84.86,122.96,105.01,132.92,117.53,112.05
2015-07-01,91.42,84.75,122.49,104.3,131.82,115.62,111.64
2015-07-02,91.42,84.88,122.85,104.67,132.2,116.07,112.13
2015-07-06,91.42,84.9,123.27,105.41,133.6,118.15,112.57
2015-07-07,91.4,84.89,123.41,105.69,134.34,119.26,112.94
2015-07-08,91.4,84.98,123.62,106.11,134.87,120.29,113.08
2015-07-09,91.4,84.92,123.21,105.37,133.69,117.92,112.35
2015-07-10,91.4,84.84,122.79,104.64,132.33,116.05,111.82
2015-07-13,91.4,84.8,122.56,104.36,132.07,115.69,111.43
2015-07-14,91.42,84.84,122.79,104.69,132.29,116.07,111.61
2015-07-15,91.4,84.87,123.03,105.09,133.15,117.29,111.92
2015-07-16,91.4,84.83,122.92,105.05,133.46,118.11,112.06
2015-07-17,91.42,84.81,122.84,105.06,133.62,118.72,111.99
2015-07-20,91.4,84.76,122.65,104.85,133.47,118.22,111.72
2015-07-21,91.42,84.77,122.83,105.14,133.97,118.86,111.98
2015-07-22,91.4,84.76,122.82,105.27,134.32,119.6,112.03
2015-07-23,91.4,84.77,123.06,105.7,135.15,121.09,112.22
2015-07-24,91.42,84.79,123.13,105.8,135.27,121.39,112.1
2015-07-27,91.4,84.85,123.43,106.15,135.72,122.04,112.33
2015-07-28,91.4,84.83,123.32,105.85,135.14,121.15,112.06
2015-07-29,91.42,84.81,123.18,105.7,134.79,120.74,112.05
2015-07-30,91.42,84.77,123.18,105.82,135.09,121.63,112.21
2015-07-31,91.42,84.86,123.65,106.44,135.99,122.53,112.65
2015-08-03,91.42,84.85,123.6,106.6,136.36,123.55,112.55
2015-08-04,91.4,84.72,123.14,106.05,135.47,122.57,111.92
2015-08-05,91.4,84.73,122.91,105.64,134.87,121.65,111.57
2015-08-06,91.4,84.75,123.09,106.01,135.68,122.73,111.77
2015-08-07,91.4,84.71,123.3,106.43,136.3,124.34,112.08
2015-08-10,91.42,84.71,123.13,105.99,135.5,122.8,111.92
2015-08-11,91.4,84.82,123.58,106.69,136.62,124.75,112.38
2015-08-12,91.4,84.82,123.64,106.65,136.41,124.07,112.12
2015-08-13,91.4,84.75,123.34,106.37,136.06,123.67,111.82
2015-08-14,91.38,84.71,123.23,106.26,135.94,123.96,111.7
2015-08-17,91.38,84.76,123.42,106.45,136.2,124.52,111.69
2015-08-18,91.4,84.75,123.34,106.28,135.76,123.54,111.42
2015-08-19,91.42,84.83,123.79,106.93,136.64,124.72,111.8
2015-08-20,91.4,84.8,123.86,107.22,137.15,126.02,112.11
2015-08-21,91.4,84.89,124.15,107.65,137.6,126.39,112.15
2015-08-24,91.4,84.93,124.45,107.83,137.58,126.34,111.76
2015-08-25,91.4,84.89,124.08,107.24,136.52,124.33,111.49
2015-08-26,91.42,84.84,123.76,106.58,135.14,121.9,110.82
2015-08-27,91.4,84.85,123.73,106.52,135.29,122.0,111.36
2015-08-28,91.42,84.81,123.65,106.54,135.34,122.36,111.68
2015-08-31,91.42,84.78,123.45,106.36,135.02,121.42,111.58
2015-09-01,91.42,84.77,123.59,106.67,135.46,122.03,111.07
2015-09-02,91.4,84.79,123.53,106.38,135.07,120.98,110.72
2015-09-03,91.42,84.79,123.7,106.64,135.41,121.51,110.73
2015-09-04,91.4,84.8,123.8,106.97,135.96,122.68,110.91
2015-09-08,91.4,84.77,123.52,106.5,135.02,120.87,110.41
2015-09-09,91.4,84.75,123.58,106.54,135.27,121.45,110.66
2015-09-10,91.38,84.78,123.5,106.3,134.86,120.63,110.69
2015-09-11,91.4,84.81,123.69,106.58,135.24,121.39,111.0
2015-09-14,91.4,84.79,123.76,106.68,135.38,121.58,110.79
2015-09-15,91.38,84.67,123.22,105.84,134.01,119.25,110.04
2015-09-16,91.38,84.66,123.2,105.81,133.89,118.8,110.01
2015-09-17,91.38,84.85,123.89,106.69,135.1,120.25,110.87
2015-09-18,91.38,84.89,124.15,107.19,136.02,122.1,111.22
2015-09-21,91.4,84.84,123.83,106.58,134.94,120.11,110.52
2015-09-22,91.4,84.89,124.15,107.11,135.95,121.78,110.79
2015-09-23,91.38,84.86,124.06,106.99,135.84,121.77,110.71
2015-09-24,91.38,84.91,124.18,107.15,136.25,122.6,110.72
2015-09-25,91.38,84.87,124.04,106.87,135.95,121.54,110.13
2015-09-28,91.4,84.93,124.35,107.48,137.02,123.62,110.16
2015-09-29,91.4,84.97,124.56,107.85,137.44,123.97,110.47
2015-09-30,91.38,84.99,124.65,107.87,137.26,123.54,110.69
2015-10-01,91.4,84.95,124.53,107.79,137.24,123.81,111.03
2015-10-02,91.4,85.07,124.97,108.31,138.0,124.56,111.67
2015-10-05,91.38,85.01,124.66,107.71,137.04,122.87,111.33
2015-10-06,91.38,85.0,124.76,107.93,137.38,123.4,111.65
2015-10-07,91.38,84.98,124.55,107.66,136.91,122.99,111.63
2015-10-08,91.38,84.96,124.38,107.38,136.45,121.96,111.59
2015-10-09,91.38,84.96,124.33,107.44,136.54,122.28,111.28
2015-10-12,91.38,84.94,124.57,107.8,137.1,123.21,111.48
2015-10-13,91.38,84.97,124.65,107.9,137.29,123.42,111.42
2015-10-14,91.38,85.09,125.12,108.49,138.15,124.5,111.8
2015-10-15,91.38,85.04,124.82,108.12,137.57,123.89,111.59
2015-10-16,91.38,85.0,124.74,108.03,137.58,123.93,111.29
2015-10-19,91.38,85.03,124.75,107.98,137.47,123.59,111.1
2015-10-20,91.36,84.98,124.51,107.61,136.82,122.83,110.97
2015-10-21,91.38,85.01,124.62,107.98,137.43,124.05,111.04
2015-10-22,91.38,85.04,124.77,108.09,137.46,124.26,111.42
2015-10-23,91.38,84.97,124.37,107.48,136.63,123.2,111.26
2015-10-26,91.36,84.97,124.5,107.76,137.05,124.02,111.23
2015-10-27,91.36,85.0,124.67,108.03,137.34,124.33,111.48
2015-10-28,91.36,84.89,124.18,107.47,136.71,123.83,110.92
2015-10-29,91.36,84.83,123.85,106.81,135.73,121.87,110.62
2015-10-30,91.36,84.83,123.91,107.02,135.96,122.78,110.96
2015-11-02,91.36,84.74,123.51,106.55,135.34,121.95,110.91
2015-11-03,91.38,84.73,123.39,106.27,134.91,120.95,110.72
2015-11-04,91.36,84.64,123.15,106.16,134.77,121.09,110.57
2015-11-05,91.36,84.64,123.1,106.09,134.55,120.77,110.22
2015-11-06,91.36,84.56,122.63,105.37,133.42,119.0,109.76
2015-11-09,91.38,84.54,122.52,105.19,133.16,118.33,109.72
2015-11-10,91.36,84.58,122.75,105.39,133.4,118.68,109.68
2015-11-11,91.38,84.56,122.72,105.34,133.43,118.43,109.67
2015-11-12,91.38,84.59,122.76,105.4,133.67,119.0,109.67
2015-11-13,91.36,84.66,123.06,105.8,134.14,119.68,109.82
2015-11-16,91.38,84.66,123.14,105.94,134.24,119.57,109.76
2015-11-17,91.36,84.63,123.09,105.91,134.33,119.77,109.96
2015-11-18,91.36,84.6,122.97,105.86,134.3,120.02,110.12
2015-11-19,91.38,84.58,123.08,106.09,134.7,120.82,110.51
2015-11-20,91.36,84.58,123.01,105.95,134.48,120.45,110.6
2015-11-23,91.38,84.57,123.08,106.09,134.68,120.82,110.73
2015-11-24,91.36,84.57,123.16,106.19,134.84,120.81,110.85
2015-11-25,91.36,84.58,123.15,106.25,134.9,121.09,110.79
2015-11-27,91.38,84.6,123.25,106.36,134.99,120.97,110.85
2015-11-30,91.38,84.57,123.25,106.4,135.18,121.45,110.8
2015-12-01,91.36,84.58,123.43,106.8,135.84,122.83,111.21
2015-12-02,91.36,84.51,123.19,106.5,135.67,122.87,110.83
2015-12-03,91.38,84.51,122.64,105.38,133.82,119.53,110.14
2015-12-04,91.38,84.53,122.81,105.77,134.42,120.58,110.42
2015-12-07,91.38,84.52,122.98,106.11,135.04,121.75,110.38
2015-12-08,91.36,84.51,123.06,106.17,135.13,121.81,110.41
2015-12-09,91.34,84.54,123.22,106.33,135.26,121.68,110.2
2015-12-10,91.36,84.49,123.04,106.1,135.12,121.84,109.96
2015-12-11,91.38,84.59,123.59,106.95,136.45,123.76,110.32
2015-12-14,91.38,84.49,123.12,106.16,135.39,122.16,109.53
2015-12-15,91.36,84.48,122.9,105.89,134.7,121.44,109.47
2015-12-16,91.38,84.41,122.69,105.61,134.5,121.18,109.15
2015-12-17,91.36,84.41,122.86,106.05,135.28,122.55,109.53
2015-12-18,91.38,84.52,123.13,106.43,135.73,123.23,109.83
2015-12-21,91.36,84.51,123.17,106.48,135.83,123.2,109.63
2015-12-22,91.36,84.49,122.96,106.18,135.17,122.31,109.48
2015-12-23,91.36,84.46,122.81,105.94,134.73,121.39,109.58
2015-12-24,91.38,84.45,122.73,105.97,134.95,121.83,109.77
2015-12-28,91.36,84.4,122.78,105.99,134.98,122.19,109.8
2015-12-29,91.36,84.38,122.45,105.43,134.04,120.16,109.38
2015-12-30,91.38,84.4,122.48,105.47,134.04,120.04,109.5
2015-12-31,91.36,84.36,122.61,105.59,134.21,120.58,109.68
2016-01-04,91.38,84.47,122.86,106.04,134.87,121.45,110.11
2016-01-05,91.38,84.42,122.91,106.01,134.69,120.96,110.04
2016-01-06,91.34,84.47,123.27,106.65,135.82,122.59,110.39
2016-01-07,91.36,84.5,123.55,106.88,136.15,122.81,110.3
2016-01-08,91.36,84.56,123.8,107.15,136.51,123.36,110.39
2016-01-11,91.36,84.59,123.65,106.81,135.83,122.01,109.81
2016-01-12,91.38,84.6,123.88,107.29,136.75,123.77,110.11
2016-01-13,91.36,84.65,124.13,107.71,137.31,124.99,110.34
2016-01-14,91.34,84.67,124.1,107.49,136.79,123.82,110.24
2016-01-15,91.34,84.74,124.44,107.99,137.81,125.75,110.24
2016-01-19,91.36,84.73,124.32,107.85,137.52,125.36,110.13
2016-01-20,91.36,84.79,124.65,108.38,138.3,126.68,110.19
2016-01-21,91.38,84.78,124.53,108.11,137.96,125.82,109.79
2016-01-22,91.34,84.75,124.35,107.87,137.54,125.34,109.95
2016-01-25,91.36,84.75,124.48,108.23,137.98,126.02,110.16
2016-01-26,91.34,84.79,124.59,108.31,138.17,126.08,110.44
2016-01-27,91.36,84.81,124.67,108.39,138.07,126.05,110.72
2016-01-28,91.36,84.81,124.82,108.53,138.36,126.23,110.95
2016-01-29,91.38,84.91,125.24,109.11,139.18,127.3,111.4
2016-02-01,91.34,84.82,124.87,108.7,138.73,126.67,111.2
2016-02-02,91.34,84.93,125.38,109.47,140.01,129.02,111.54
2016-02-03,91.36,84.95,125.41,109.35,139.59,127.95,111.68
2016-02-04,91.38,84.97,125.53,109.61,140.0,128.57,111.7
2016-02-05,91.38,84.95,125.54,109.75,140.06,128.72,111.39
2016-02-08,91.36,85.05,126.03,110.57,141.61,131.49,111.47
2016-02-09,91.38,85.02,125.99,110.59,141.51,131.63,111.22
2016-02-10,91.36,85.02,126.14,110.92,142.14,132.79,111.63
2016-02-11,91.38,85.1,126.34,111.43,142.9,133.72,112.02
2016-02-12,91.36,85.0,125.9,110.58,141.88,131.5,111.6
2016-02-16,91.36,84.95,125.74,110.25,141.06,130.11,111.14
2016-02-17,91.36,84.97,125.56,109.98,140.53,129.31,110.95
2016-02-18,91.38,85.04,125.85,110.49,141.33,130.9,111.26
2016-02-19,91.38,84.96,125.74,110.49,141.4,131.01,111.35
2016-02-22,91.38,84.97,125.71,110.38,141.33,130.94,111.62
2016-02-23,91.36,84.98,125.81,110.6,141.62,131.47,111.96
2016-02-24,91.38,85.0,125.85,110.6,141.45,131.21,112.21
2016-02-25,91.36,85.02,126.07,110.93,141.97,131.68,112.67
2016-02-26,91.36,84.91,125.73,110.39,141.21,130.41,112.38
2016-02-29,91.38,84.96,125.78,110.57,141.54,130.98,112.76
2016-03-01,91.38,84.8,125.07,109.55,139.94,128.43,112.45
2016-03-02,91.36,84.79,124.96,109.36,139.94,128.96,112.69
2016-03-03,91.38,84.82,124.97,109.49,140.15,129.43,112.92
2016-03-04,91.38,84.76,124.79,109.12,139.53,128.6,112.57
2016-03-07,91.38,84.7,124.6,108.9,139.34,128.56,112.12
2016-03-08,91.36,84.76,125.0,109.53,140.53,129.98,112.55
2016-03-09,91.38,84.73,124.78,109.1,139.76,129.19,112.48
2016-03-10,91.38,84.72,124.45,108.71,139.37,128.66,112.09
2016-03-11,91.36,84.64,124.28,108.4,138.64,127.36,112.05
2016-03-14,91.36,84.64,124.26,108.48,138.79,127.76,111.92
2016-03-15,91.36,84.67,124.27,108.46,138.81,127.88,111.7
2016-03-16,91.38,84.84,124.79,109.03,139.52,128.26,112.89
2016-03-17,91.36,84.83,124.88,109.15,139.82,128.79,113.14
2016-03-18,91.36,84.85,125.14,109.34,140.09,129.06,113.52
2016-03-21,91.38,84.84,124.87,109.03,139.41,128.07,113.55
2016-03-22,91.38,84.79,124.73,108.8,139.22,128.04,113.26
2016-03-23,91.36,84.84,125.03,109.3,140.14,129.49,113.38
2016-03-24,91.38,84.8,124.96,109.19,139.91,129.54,113.12
2016-03-28,91.38,84.82,125.02,109.35,140.21,129.71,113.26
2016-03-29,91.38,84.98,125.56,110.09,141.45,131.07,114.45
2016-03-30,91.38,84.99,125.67,109.94,140.59,129.69,114.52
2016-03-31,91.38,85.03,125.95,110.34,141.52,130.61,114.64
2016-04-01,91.38,84.93,125.71,110.14,141.37,130.68,114.73
2016-04-04,91.38,84.99,125.81,110.27,141.45,130.76,114.87
2016-04-05,91.4,85.02,126.07,110.71,142.4,132.19,114.99
2016-04-06,91.4,84.99,125.96,110.47,141.75,131.23,114.69
2016-04-07,91.38,85.04,126.28,111.04,142.85,132.85,115.09
2016-04-08,91.4,85.04,126.19,110.87,142.33,132.01,114.86
2016-04-11,91.38,85.03,126.19,110.85,142.37,131.84,114.57
2016-04-12,91.38,85.01,125.92,110.41,141.72,130.93,114.09
2016-04-13,91.4,84.97,125.86,110.49,141.91,131.39,114.19
2016-04-14,91.4,84.97,125.71,110.23,141.45,130.76,113.92
2016-04-15,91.38,85.03,125.92,110.56,142.06,131.88,114.33
2016-04-18,91.4,85.02,125.86,110.45,141.74,131.31,114.31
2016-04-19,91.4,84.99,125.71,110.27,141.52,130.9,114.51
2016-04-20,91.4,84.93,125.43,109.71,140.55,129.46,114.03
2016-04-21,91.38,84.91,125.25,109.53,140.21,128.69,113.89
2016-04-22,91.4,84.91,125.22,109.41,140.06,128.36,113.82
2016-04-25,91.38,84.89,125.1,109.29,139.62,127.83,113.69
2016-04-26,91.4,84.87,124.99,109.06,139.18,127.25,113.64
2016-04-27,91.4,84.93,125.37,109.66,140.17,128.52,114.33
2016-04-28,91.4,84.98,125.61,110.04,140.73,129.05,114.93
2016-04-29,91.42,85.01,125.63,110.0,140.77,129.38,114.88
2016-05-02,91.4,84.93,125.32,109.52,139.87,127.82,114.5
2016-05-03,91.42,85.02,125.72,110.17,140.84,129.43,114.55
2016-05-04,91.4,85.01,125.86,110.37,141.29,130.14,114.68
